 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
     30500.0000    -5904.84851   -5794.49881     110.34971        3.66118   -5790.41921     598.42599
     30600.0000    -5903.18410   -5792.98441     110.19969        3.66615   -5789.79255     598.99692
     30700.0000    -5900.08471   -5789.52671     110.55800        3.67649   -5788.48918     602.20285
     30800.0000    -5897.64585   -5788.34977     109.29608        3.66781   -5789.58367     597.51343
     30900.0000    -5894.66610   -5783.85081     110.81528        3.67059   -5789.23295     598.15510
     31000.0000    -5900.99891   -5788.14081     112.85810        3.68674   -5787.19763     603.35670
     31100.0000    -5905.82506   -5797.04652     108.77854        3.65500   -5791.19810     595.89182
     31200.0000    -5892.56980   -5783.76720     108.80260        3.66952   -5789.36838     598.22722
     31300.0000    -5898.54777   -5786.73271     111.81506        3.68941   -5786.86053     602.38858
     31400.0000    -5901.02016   -5791.89334     109.12682        3.66671   -5789.72227     595.66459
     31500.0000    -5892.87878   -5786.77025     106.10854        3.67589   -5788.56576     599.91913
     31600.0000    -5895.80976   -5787.04631     108.76345        3.67065   -5789.22550     595.88257
     31700.0000    -5894.02635   -5783.58458     110.44177        3.69640   -5785.97959     603.67748
     31800.0000    -5890.09760   -5780.53824     109.55936        3.69673   -5785.93823     602.98147
     31900.0000    -5897.68287   -5787.11033     110.57254        3.69833   -5785.73732     601.89717
