 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
      3210.0000    -4768.19192   -4674.87483      93.31709        4.83541   -4678.16536     503.66368
      3220.0000    -4770.72692   -4676.92195      93.80497        4.84452   -4677.01757     506.63537
      3230.0000    -4773.70720   -4683.63155      90.07565        4.82308   -4679.71926     499.96668
      3240.0000    -4771.22340   -4678.98080      92.24260        4.80119   -4682.47885     492.81921
      3250.0000    -4769.93860   -4678.69222      91.24637        4.85050   -4676.26434     508.53362
      3260.0000    -4768.49001   -4677.13130      91.35871        4.84370   -4677.12074     506.52205
      3270.0000    -4769.56026   -4676.31766      93.24259        4.84385   -4677.10136     506.46558
      3280.0000    -4768.82436   -4676.09863      92.72572        4.84746   -4676.64695     507.70427
      3290.0000    -4765.32787   -4673.33131      91.99656        4.86493   -4674.44456     513.41403
      3300.0000    -4771.51505   -4677.23890      94.27615        4.84957   -4676.38095     508.43486
      3310.0000    -4772.50317   -4679.14382      93.35935        4.80228   -4682.34129     493.53573
      3320.0000    -4768.45050   -4681.84017      86.61032        4.81286   -4681.00798     496.83596
      3330.0000    -4772.48911   -4681.42029      91.06882        4.80195   -4682.38255     493.21094
      3340.0000    -4769.76308   -4676.14154      93.62154        4.84267   -4677.25118     506.22343
      3350.0000    -4770.68217   -4679.14864      91.53353        4.84744   -4676.64990     507.88788
      3360.0000    -4766.85986   -4675.89551      90.96436        4.82207   -4679.84679     499.91744
      3370.0000    -4769.28929   -4679.06743      90.22186        4.82020   -4680.08221     499.31358
      3380.0000    -4772.46292   -4680.67666      91.78626        4.84466   -4676.99950     506.80685
      3390.0000    -4770.69772   -4680.87602      89.82170        4.82590   -4679.36436     500.88218
      3400.0000    -4772.29634   -4680.56023      91.73611        4.81518   -4680.71518     497.29431
      3410.0000    -4770.44808   -4678.69529      91.75279        4.83825   -4677.80746     504.62239
      3420.0000    -4770.85178   -4684.27352      86.57826        4.81995   -4680.11413     498.88942
      3430.0000    -4771.74816   -4680.91026      90.83791        4.79709   -4682.99539     491.78052
      3440.0000    -4768.80586   -4678.39318      90.41268        4.82371   -4679.64029     500.46576
      3450.0000    -4770.19549   -4680.95693      89.23855        4.82680   -4679.25136     501.07566
      3460.0000    -4774.20872   -4684.84651      89.36221        4.80496   -4682.00401     494.02918
      3470.0000    -4768.36476   -4673.72551      94.63925        4.85065   -4676.24442     508.30409
      3480.0000    -4772.80733   -4679.66912      93.13821        4.85729   -4675.40750     510.76233
      3490.0000    -4771.54837   -4680.09119      91.45718        4.82031   -4680.06831     499.16158
      3500.0000    -4766.65438   -4675.26061      91.39377        4.85380   -4675.84746     509.42784
      3510.0000    -4773.27363   -4679.64200      93.63163        4.82350   -4679.66621     500.05073
      3520.0000    -4776.74806   -4687.86926      88.87881        4.79354   -4683.44346     490.89930
      3530.0000    -4773.24636   -4681.28918      91.95717        4.80254   -4682.30884     493.52088
      3540.0000    -4768.08307   -4675.84998      92.23309        4.83238   -4678.54769     503.41118
      3550.0000    -4768.92249   -4681.09470      87.82779        4.81956   -4680.16297     499.08942
      3560.0000    -4770.15196   -4674.23610      95.91586        4.82144   -4679.92591     499.48503
      3570.0000    -4771.73513   -4680.19759      91.53754        4.83163   -4678.64168     502.79534
      3580.0000    -4774.51398   -4679.59860      94.91538        4.82197   -4679.85983     499.49221
      3590.0000    -4769.19978   -4679.36398      89.83580        4.80299   -4682.25175     493.69371
      3600.0000    -4771.87326   -4675.71520      96.15805        4.84160   -4677.38521     506.24465
      3610.0000    -4769.67370   -4676.92970      92.74400        4.84323   -4677.17964     506.32011
      3620.0000    -4769.32844   -4682.22036      87.10808        4.82696   -4679.23110     501.17100
      3630.0000    -4774.16757   -4685.70702      88.46055        4.79365   -4683.42895     490.69319
      3640.0000    -4773.37919   -4684.22230      89.15690        4.80349   -4682.18845     493.96374
      3650.0000    -4775.01793   -4679.72804      95.28989        4.82328   -4679.69457     499.99608
      3660.0000    -4777.10751   -4682.17376      94.93375        4.83752   -4677.89959     504.29105
      3670.0000    -4769.30030   -4677.76915      91.53115        4.80228   -4682.34136     493.60173
      3680.0000    -4771.30799   -4677.24815      94.05985        4.82897   -4678.97687     501.86298
      3690.0000    -4771.93003   -4684.70707      87.22297        4.81866   -4680.27650     498.76381
      3700.0000    -4769.23509   -4677.47370      91.76139        4.82290   -4679.74196     499.93552
      3710.0000    -4770.37395   -4676.27923      94.09472        4.83502   -4678.21544     503.93569
      3720.0000    -4772.02981   -4677.53898      94.49083        4.83346   -4678.41124     503.38642
      3730.0000    -4769.98807   -4678.03916      91.94891        4.81897   -4680.23750     498.67767
      3740.0000    -4773.04615   -4684.56768      88.47847        4.79486   -4683.27642     491.05585
      3750.0000    -4767.86209   -4677.29838      90.56370        4.82860   -4679.02437     501.69287
      3760.0000    -4770.27679   -4677.90893      92.36786        4.83750   -4677.90211     504.33127
      3770.0000    -4771.13266   -4679.26729      91.86537        4.81040   -4681.31844     496.22470
      3780.0000    -4770.48000   -4681.46533      89.01467        4.80276   -4682.28046     493.46758
      3790.0000    -4767.91552   -4677.31311      90.60241        4.83835   -4677.79452     504.70949
      3800.0000    -4774.08297   -4681.49854      92.58443        4.82565   -4679.39631     501.06146
      3810.0000    -4774.81953   -4684.43416      90.38537        4.80547   -4681.93928     494.47815
      3820.0000    -4774.84425   -4684.74225      90.10200        4.79540   -4683.20867     491.35823
      3830.0000    -4770.98263   -4680.85281      90.12982        4.81941   -4680.18288     498.77200
      3840.0000    -4766.35242   -4672.70543      93.64699        4.83635   -4678.04780     504.16449
      3850.0000    -4769.90114   -4675.24429      94.65686        4.85620   -4675.54564     510.31836
      3860.0000    -4772.60231   -4682.91414      89.68817        4.84372   -4677.11771     506.38978
      3870.0000    -4773.04684   -4678.57280      94.47404        4.81401   -4680.86324     497.01047
      3880.0000    -4768.32337   -4677.18191      91.14147        4.83761   -4677.88839     504.42925
      3890.0000    -4772.67715   -4677.97357      94.70358        4.81065   -4681.28588     496.21877
      3900.0000    -4769.64266   -4675.92813      93.71453        4.82378   -4679.63122     500.41257
      3910.0000    -4771.56626   -4680.29968      91.26658        4.82970   -4678.88540     502.05677
      3920.0000    -4774.45725   -4686.68216      87.77508        4.80235   -4682.33214     493.39941
      3930.0000    -4769.10861   -4679.33622      89.77239        4.82411   -4679.59044     500.66769
      3940.0000    -4771.90165   -4681.70700      90.19465        4.79502   -4683.25649     491.11496
      3950.0000    -4775.37667   -4683.36739      92.00928        4.80701   -4681.74509     494.82041
      3960.0000    -4771.42165   -4678.81480      92.60685        4.81118   -4681.21948     496.20133
      3970.0000    -4772.85691   -4682.63211      90.22480        4.82858   -4679.02689     501.83520
      3980.0000    -4772.50492   -4677.73921      94.76571        4.82846   -4679.04150     501.92763
      3990.0000    -4770.22970   -4680.13506      90.09464        4.82313   -4679.71394     499.64115
      4000.0000    -4769.87705   -4677.13232      92.74473        4.82830   -4679.06155     501.79993
      4010.0000    -4760.68114   -4660.99792      99.68322        4.92462   -4666.92127     531.56658
      4020.0000    -4760.38512   -4661.70158      98.68355        4.97554   -4660.50366     547.96369
      4030.0000    -4758.24623   -4656.08352     102.16270        4.97957   -4659.99542     548.71669
      4040.0000    -4763.57886   -4663.79273      99.78613        4.98018   -4659.91880     549.15579
      4050.0000    -4757.02512   -4659.74118      97.28393        4.95423   -4663.18947     541.46524
      4060.0000    -4763.33215   -4661.85717     101.47497        4.98512   -4659.29614     551.00242
      4070.0000    -4759.87863   -4655.31895     104.55967        4.99244   -4658.37345     552.75690
      4080.0000    -4765.35305   -4659.20790     106.14515        5.02333   -4654.48004     562.49205
      4090.0000    -4759.97676   -4656.54180     103.43497        5.01295   -4655.78834     559.49243
      4100.0000    -4758.67928   -4658.63028     100.04900        5.00183   -4657.19018     556.19447
      4110.0000    -4763.81949   -4660.46149     103.35800        4.98297   -4659.56702     550.07324
      4120.0000    -4761.06013   -4663.04786      98.01227        4.96999   -4661.20377     546.45996
      4130.0000    -4758.11508   -4657.73546     100.37962        4.96026   -4662.43004     542.81814
      4140.0000    -4756.67492   -4656.09382     100.58110        4.98710   -4659.04724     551.44702
      4150.0000    -4758.66171   -4660.00921      98.65250        5.01537   -4655.48406     560.20535
      4160.0000    -4756.17068   -4656.73552      99.43516        4.98818   -4658.91015     551.83266
      4170.0000    -4756.10489   -4655.47878     100.62612        4.99169   -4658.46869     552.66966
      4180.0000    -4756.60507   -4656.23327     100.37180        5.00434   -4656.87347     556.26033
      4190.0000    -4763.12112   -4664.54327      98.57785        4.99427   -4658.14255     553.58717
      4200.0000    -4761.51937   -4658.18652     103.33285        4.99194   -4658.43658     553.03805
      4210.0000    -4758.86727   -4657.12494     101.74233        5.01464   -4655.57542     559.65579
      4220.0000    -4757.42998   -4653.77885     103.65114        5.01216   -4655.88770     558.89936
      4230.0000    -4760.14081   -4657.94427     102.19655        5.03445   -4653.07933     566.20763
      4240.0000    -4758.46211   -4653.53731     104.92479        5.02808   -4653.88146     564.62680
      4250.0000    -4760.48032   -4658.87010     101.61022        5.01962   -4654.94861     561.07331
      4260.0000    -4761.13472   -4663.06661      98.06811        4.96493   -4661.84104     544.83256
      4270.0000    -4761.58731   -4661.76556      99.82176        4.96937   -4661.28137     545.99350
      4280.0000    -4763.43658   -4664.64375      98.79283        4.94755   -4664.03142     538.85897
      4290.0000    -4759.25399   -4662.12534      97.12865        4.97536   -4660.52632     548.07707
      4300.0000    -4755.36588   -4655.98766      99.37822        4.98291   -4659.57543     550.04944
      4310.0000    -4759.83012   -4657.60309     102.22703        4.99428   -4658.14242     553.94364
      4320.0000    -4763.98401   -4663.43083     100.55318        4.97680   -4660.34442     547.96115
      4330.0000    -4762.64311   -4662.42966     100.21345        4.96524   -4661.80206     544.30420
      4340.0000    -4764.26832   -4665.71606      98.55225        4.95739   -4662.79139     541.71100
      4350.0000    -4763.02322   -4662.39833     100.62489        4.94085   -4664.87583     536.94876
      4360.0000    -4761.75704   -4660.17150     101.58554        4.98373   -4659.47116     550.44318
      4370.0000    -4761.61806   -4661.73695      99.88111        4.98506   -4659.30379     550.94547
      4380.0000    -4761.79060   -4659.03464     102.75596        4.97054   -4661.13399     546.15190
      4390.0000    -4758.46305   -4660.28596      98.17708        4.96405   -4661.95245     544.18875
      4400.0000    -4761.22710   -4661.34693      99.88017        4.97815   -4660.17507     548.20923
      4410.0000    -4759.78881   -4658.94139     100.84743        4.98919   -4658.78345     551.61466
      4420.0000    -4760.26589   -4656.45024     103.81565        4.99682   -4657.82159     554.13851
      4430.0000    -4757.96762   -4654.81353     103.15409        5.01742   -4655.22598     560.78613
      4440.0000    -4764.62270   -4663.33081     101.29189        4.99154   -4658.48696     552.56622
      4450.0000    -4756.83320   -4656.58642     100.24677        4.98574   -4659.21817     550.36464
      4460.0000    -4760.56160   -4657.13164     103.42997        4.99235   -4658.38557     552.48448
      4470.0000    -4761.08801   -4660.87695     100.21106        4.97874   -4660.10075     548.61097
      4480.0000    -4756.81841   -4657.54687      99.27154        4.98841   -4658.88192     551.76980
      4490.0000    -4759.68742   -4658.55898     101.12844        5.00159   -4657.22112     555.19552
      4500.0000    -4761.27474   -4658.51220     102.76255        4.99212   -4658.41391     552.53866
      4510.0000    -4761.00591   -4660.14919     100.85672        4.96740   -4661.52991     545.42101
      4520.0000    -4756.57532   -4661.58247      94.99286        4.97725   -4660.28840     547.98240
      4530.0000    -4760.57850   -4658.99918     101.57932        4.97974   -4659.97487     549.17385
      4540.0000    -4758.94662   -4661.32195      97.62467        4.96688   -4661.59540     545.22400
      4550.0000    -4761.75392   -4661.30423     100.44968        4.96141   -4662.28504     543.38621
      4560.0000    -4758.81401   -4659.69041      99.12361        4.98643   -4659.13090     551.13166
      4570.0000    -4753.38086   -4651.57525     101.80561        4.99533   -4658.01000     553.88744
      4580.0000    -4759.75254   -4657.90631     101.84624        5.02912   -4653.75112     564.62199
      4590.0000    -4763.25766   -4662.25160     101.00607        4.99257   -4658.35752     552.96721
      4600.0000    -4761.70160   -4659.80179     101.89981        4.96071   -4662.37361     543.14662
      4610.0000    -4759.86791   -4661.80722      98.06069        4.97920   -4660.04220     549.12340
      4620.0000    -4757.71596   -4655.54807     102.16789        4.98671   -4659.09655     550.98056
      4630.0000    -4760.07085   -4660.27669      99.79416        5.02088   -4654.78906     561.60706
      4640.0000    -4759.24146   -4657.57276     101.66870        4.98492   -4659.32202     550.42494
      4650.0000    -4761.51474   -4659.72494     101.78980        4.97472   -4660.60712     547.36992
      4660.0000    -4758.62699   -4658.12198     100.50501        4.97595   -4660.45187     548.24110
      4670.0000    -4755.60669   -4654.76775     100.83893        5.01072   -4656.06942     558.44114
      4680.0000    -4760.45595   -4657.71819     102.73776        4.99117   -4658.53444     552.51968
      4690.0000    -4759.57279   -4657.04739     102.52540        5.00396   -4656.92218     556.67983
      4700.0000    -4758.12847   -4658.82203      99.30645        4.98143   -4659.76198     549.52465
      4710.0000    -4753.44530   -4648.01651     105.42879        5.00399   -4656.91775     556.38587
      4720.0000    -4759.61105   -4658.20685     101.40420        5.00751   -4656.47378     557.34387
      4730.0000    -4758.80663   -4659.52229      99.28433        4.99578   -4657.95233     554.17111
      4740.0000    -4763.31302   -4663.18392     100.12910        4.97932   -4660.02765     548.98582
      4750.0000    -4763.52461   -4665.70285      97.82176        4.93487   -4665.62930     535.11349
      4760.0000    -4760.83146   -4661.08614      99.74531        4.98102   -4659.81351     549.62755
      4770.0000    -4760.15298   -4664.32843      95.82454        4.96193   -4662.21876     543.41047
      4780.0000    -4758.76296   -4657.50063     101.26233        4.99145   -4658.49892     552.51771
      4790.0000    -4760.13343   -4661.07459      99.05884        4.98347   -4659.50420     550.07151
      4800.0000    -4763.78613   -4661.05335     102.73278        4.98497   -4659.31537     550.45979
      4810.0000    -4760.71747   -4661.75532      98.96215        4.97604   -4660.44108     547.83096
      4820.0000    -4761.45046   -4658.93221     102.51825        4.98830   -4658.89615     551.88912
      4830.0000    -4761.91462   -4658.86086     103.05377        4.97609   -4660.43510     547.70913
      4840.0000    -4764.94215   -4664.72847     100.21368        4.95944   -4662.53265     542.81710
      4850.0000    -4759.50030   -4655.51782     103.98248        4.99938   -4657.49862     555.21827
      4860.0000    -4760.70154   -4655.05101     105.65054        5.02975   -4653.67158     564.67660
      4870.0000    -4756.85289   -4654.86379     101.98910        5.01788   -4655.16725     561.09582
      4880.0000    -4756.08166   -4655.40017     100.68149        4.99105   -4658.54951     551.95520
      4890.0000    -4760.72137   -4660.53794     100.18342        5.00212   -4657.15407     555.93958
      4900.0000    -4759.48064   -4661.17305      98.30759        4.99238   -4658.38132     553.34299
      4910.0000    -4760.57718   -4661.08523      99.49195        4.96548   -4661.77166     544.58920
      4920.0000    -4765.03350   -4666.69501      98.33848        4.95450   -4663.15594     541.03295
      4930.0000    -4760.47864   -4659.44410     101.03455        4.95008   -4663.71246     539.90903
      4940.0000    -4762.89772   -4663.92203      98.97569        4.97126   -4661.04340     545.95326
      4950.0000    -4759.71369   -4658.44471     101.26899        4.95206   -4663.46276     540.41130
      4960.0000    -4760.36042   -4660.91315      99.44727        4.98164   -4659.73537     549.50156
      4970.0000    -4759.48569   -4658.68509     100.80060        4.96371   -4661.99506     543.98109
      4980.0000    -4755.64784   -4656.88597      98.76187        4.96773   -4661.48765     545.53549
      4990.0000    -4758.12627   -4655.53048     102.59579        5.00400   -4656.91684     556.20480
      5000.0000    -4761.14152   -4660.04020     101.10132        4.98965   -4658.72485     552.46082
      5010.0000    -4751.04983   -4640.16762     110.88221        5.08754   -4646.38743     582.38352
      5020.0000    -4749.68325   -4641.69923     107.98402        5.11781   -4642.57258     591.78718
      5030.0000    -4751.65520   -4639.71594     111.93926        5.13947   -4639.84181     598.69486
      5040.0000    -4752.60554   -4643.96535     108.64019        5.15107   -4638.37989     601.93502
      5050.0000    -4751.71072   -4643.72961     107.98111        5.11813   -4642.53218     591.90654
      5060.0000    -4746.89257   -4633.90304     112.98953        5.15922   -4637.35246     604.05518
      5070.0000    -4747.95036   -4640.38296     107.56740        5.17622   -4635.21016     609.61937
      5080.0000    -4745.08646   -4632.02640     113.06005        5.16244   -4636.94750     605.70626
      5090.0000    -4749.83038   -4639.50575     110.32464        5.15213   -4638.24651     602.19168
      5100.0000    -4750.80232   -4643.52632     107.27600        5.12037   -4642.24992     592.45570
      5110.0000    -4749.36448   -4640.67680     108.68768        5.09980   -4644.84215     586.34759
      5120.0000    -4747.53246   -4637.95808     109.57438        5.13613   -4640.26295     597.52017
      5130.0000    -4745.48037   -4634.81832     110.66205        5.17312   -4635.60078     608.44356
      5140.0000    -4749.91943   -4640.02613     109.89330        5.17113   -4635.85139     608.29357
      5150.0000    -4750.18948   -4638.25462     111.93486        5.16395   -4636.75628     605.89118
      5160.0000    -4749.16030   -4641.48256     107.67774        5.16698   -4636.37470     607.36666
      5170.0000    -4747.62358   -4636.86249     110.76109        5.15955   -4637.31103     604.38809
      5180.0000    -4749.30027   -4635.23076     114.06950        5.15768   -4637.54725     604.01030
      5190.0000    -4742.43711   -4632.10545     110.33166        5.18342   -4634.30256     612.09465
      5200.0000    -4749.51194   -4643.23578     106.27617        5.16374   -4636.78328     605.82913
      5210.0000    -4753.85500   -4645.51902     108.33598        5.12107   -4642.16190     592.94154
      5220.0000    -4753.09112   -4635.92394     117.16718        5.12676   -4641.44473     594.38702
      5230.0000    -4748.76898   -4635.34142     113.42756        5.15910   -4637.36838     604.17703
      5240.0000    -4747.73278   -4639.19180     108.54098        5.13295   -4640.66362     596.51881
      5250.0000    -4750.62748   -4646.94894     103.67855        5.14293   -4639.40664     599.54043
      5260.0000    -4750.23493   -4642.24076     107.99417        5.11132   -4643.38976     589.61259
      5270.0000    -4746.74362   -4633.90808     112.83554        5.16034   -4637.21243     604.95198
      5280.0000    -4747.49732   -4638.62830     108.86901        5.15926   -4637.34819     604.59874
      5290.0000    -4749.33456   -4639.09429     110.24026        5.15990   -4637.26771     605.19112
      5300.0000    -4745.97063   -4639.81321     106.15742        5.14810   -4638.75466     601.22122
      5310.0000    -4743.96187   -4631.62307     112.33879        5.16409   -4636.73986     605.63570
      5320.0000    -4747.39884   -4638.75002     108.64882        5.13711   -4640.13917     597.97253
      5330.0000    -4748.88605   -4642.15155     106.73450        5.13601   -4640.27873     597.49578
      5340.0000    -4748.71563   -4636.53231     112.18331        5.13893   -4639.91088     598.36064
      5350.0000    -4754.20400   -4642.28362     111.92038        5.14908   -4638.63139     601.27168
      5360.0000    -4751.92661   -4640.99201     110.93459        5.14649   -4638.95747     600.60807
      5370.0000    -4752.34578   -4645.03380     107.31198        5.11185   -4643.32381     589.98626
      5380.0000    -4752.84217   -4645.78090     107.06127        5.09708   -4645.18534     585.22966
      5390.0000    -4746.06173   -4638.12298     107.93875        5.12489   -4641.67985     593.81888
      5400.0000    -4753.70497   -4646.45990     107.24506        5.14363   -4639.31829     599.95289
      5410.0000    -4743.67620   -4632.54214     111.13405        5.11449   -4642.99087     591.10723
      5420.0000    -4749.53840   -4640.01731     109.52110        5.15525   -4637.85379     603.51425
      5430.0000    -4748.45332   -4638.84594     109.60738        5.14443   -4639.21771     600.34344
      5440.0000    -4749.95795   -4641.37103     108.58692        5.13218   -4640.76060     596.08214
      5450.0000    -4749.32608   -4636.90510     112.42098        5.13211   -4640.77035     596.20962
      5460.0000    -4747.52606   -4636.29035     111.23571        5.16522   -4636.59709     606.83356
      5470.0000    -4749.40019   -4640.98586     108.41433        5.17611   -4635.22485     609.88495
      5480.0000    -4749.18705   -4634.65115     114.53590        5.14153   -4639.58292     598.62344
      5490.0000    -4748.62024   -4638.51962     110.10062        5.18047   -4634.67449     611.61468
      5500.0000    -4747.79989   -4635.77405     112.02584        5.17605   -4635.23163     609.71565
      5510.0000    -4746.43894   -4637.14513     109.29381        5.20194   -4631.96898     617.64273
      5520.0000    -4744.18959   -4631.98380     112.20579        5.15863   -4637.42793     604.63109
      5530.0000    -4746.62415   -4640.76325     105.86091        5.15069   -4638.42872     602.35235
      5540.0000    -4755.14721   -4648.43736     106.70985        5.11440   -4643.00249     591.07697
      5550.0000    -4749.99863   -4640.82531     109.17332        5.11882   -4642.44549     592.24366
      5560.0000    -4752.79656   -4644.01861     108.77795        5.12108   -4642.15966     592.95690
      5570.0000    -4750.10724   -4639.65926     110.44798        5.13649   -4640.21850     597.46890
      5580.0000    -4747.08302   -4638.33441     108.74861        5.15589   -4637.77337     603.92348
      5590.0000    -4749.75204   -4641.51246     108.23958        5.14639   -4638.96962     601.11689
      5600.0000    -4745.75314   -4636.20234     109.55081        5.14209   -4639.51253     599.53794
      5610.0000    -4749.40724   -4637.49477     111.91248        5.12580   -4641.56481     594.23695
      5620.0000    -4750.13597   -4643.86709     106.26889        5.13098   -4640.91201     595.93557
      5630.0000    -4745.19513   -4638.08610     107.10903        5.12040   -4642.24589     593.12987
      5640.0000    -4743.16873   -4633.06161     110.10713        5.17262   -4635.66434     609.05705
      5650.0000    -4747.25820   -4636.89575     110.36245        5.18579   -4634.00483     612.74669
      5660.0000    -4748.36333   -4641.36276     107.00057        5.16158   -4637.05594     605.89110
      5670.0000    -4747.98144   -4635.28604     112.69540        5.16178   -4637.03089     605.78853
      5680.0000    -4750.63353   -4643.08346     107.55006        5.12605   -4641.53322     594.26156
      5690.0000    -4747.95900   -4637.90113     110.05788        5.12285   -4641.93647     593.19504
      5700.0000    -4751.36413   -4642.27111     109.09302        5.12066   -4642.21347     592.83922
      5710.0000    -4750.67151   -4641.57002     109.10149        5.11379   -4643.07904     590.41214
      5720.0000    -4749.46828   -4640.02778     109.44050        5.12984   -4641.05580     596.68218
      5730.0000    -4750.66625   -4638.55340     112.11285        5.14832   -4638.72645     602.73353
      5740.0000    -4747.55877   -4640.94705     106.61172        5.14594   -4639.02670     602.22499
      5750.0000    -4743.39321   -4635.78443     107.60878        5.14843   -4638.71326     602.38901
      5760.0000    -4751.26825   -4642.63705     108.63121        5.12283   -4641.93966     594.00717
      5770.0000    -4753.48725   -4646.16739     107.31986        5.10048   -4644.75685     587.74532
      5780.0000    -4752.65744   -4642.54560     110.11184        5.10135   -4644.64684     587.72453
      5790.0000    -4754.41022   -4643.96925     110.44096        5.13428   -4640.49620     597.37582
      5800.0000    -4752.29371   -4642.94646     109.34725        5.13921   -4639.87451     599.04867
      5810.0000    -4748.70392   -4639.01800     109.68592        5.10735   -4643.89101     589.38727
      5820.0000    -4750.41008   -4643.65791     106.75217        5.12513   -4641.64955     594.87457
      5830.0000    -4746.32487   -4636.44264     109.88223        5.15311   -4638.12334     603.38385
      5840.0000    -4748.60548   -4632.31297     116.29251        5.17378   -4635.51734     610.48492
      5850.0000    -4751.68656   -4642.42347     109.26309        5.16044   -4637.19913     606.29901
      5860.0000    -4751.85824   -4640.70952     111.14872        5.12890   -4641.17506     596.06709
      5870.0000    -4749.22983   -4639.01226     110.21757        5.12865   -4641.20586     596.64727
      5880.0000    -4744.87531   -4634.68790     110.18741        5.17181   -4635.76625     609.43148
      5890.0000    -4753.49967   -4646.36868     107.13099        5.14293   -4639.40667     601.12109
      5900.0000    -4751.23628   -4642.37308     108.86319        5.14978   -4638.54257     603.77725
      5910.0000    -4747.00266   -4636.92215     110.08051        5.12530   -4641.62838     596.01568
      5920.0000    -4752.36310   -4643.06364     109.29946        5.16253   -4636.93539     606.94938
      5930.0000    -4747.48260   -4637.04569     110.43691        5.12856   -4641.21764     596.46133
      5940.0000    -4748.74434   -4637.30911     111.43523        5.18191   -4634.49383     612.98086
      5950.0000    -4748.75826   -4635.54002     113.21824        5.12929   -4641.12540     597.03774
      5960.0000    -4751.68832   -4640.90447     110.78385        5.12847   -4641.22887     596.74423
      5970.0000    -4750.63712   -4644.86855     105.76857        5.11216   -4643.28457     591.28648
      5980.0000    -4746.08791   -4633.34751     112.74040        5.14658   -4638.94681     601.95241
      5990.0000    -4751.84093   -4640.73154     111.10938        5.15258   -4638.18974     604.03752
      6000.0000    -4749.59858   -4644.50560     105.09298        5.12210   -4642.03198     595.47129
      6010.0000    -4738.12237   -4621.86524     116.25713        5.20948   -4631.01852     622.88752
      6020.0000    -4740.51833   -4620.42246     120.09587        5.30248   -4619.29729     651.22709
      6030.0000    -4736.97444   -4617.18280     119.79164        5.29956   -4619.66425     650.52254
      6040.0000    -4742.90087   -4618.80458     124.09628        5.28274   -4621.78450     645.49715
      6050.0000    -4735.74809   -4614.56880     121.17929        5.34385   -4614.08212     663.38083
      6060.0000    -4744.55101   -4628.75184     115.79916        5.29782   -4619.88397     650.12799
      6070.0000    -4739.19107   -4616.43405     122.75702        5.26802   -4623.63960     640.45142
      6080.0000    -4738.85507   -4619.34785     119.50723        5.30922   -4618.44701     652.53954
      6090.0000    -4745.24490   -4626.00669     119.23821        5.29279   -4620.51743     648.60264
      6100.0000    -4737.83263   -4622.33170     115.50094        5.25533   -4625.23940     636.58423
      6110.0000    -4739.85871   -4619.28579     120.57292        5.28538   -4621.45251     646.08351
      6120.0000    -4735.30748   -4611.90178     123.40570        5.30616   -4618.83341     652.23530
      6130.0000    -4735.46503   -4616.13469     119.33034        5.33689   -4614.96026     661.74862
      6140.0000    -4742.74355   -4622.61562     120.12793        5.29072   -4620.77843     647.29651
      6150.0000    -4739.01638   -4622.54895     116.46742        5.27574   -4622.66689     642.97844
      6160.0000    -4738.94975   -4618.17302     120.77673        5.29354   -4620.42337     648.38999
      6170.0000    -4743.48639   -4623.60230     119.88409        5.27747   -4622.44833     643.84970
      6180.0000    -4740.50684   -4616.39369     124.11314        5.29632   -4620.07347     648.90337
      6190.0000    -4736.93359   -4616.22030     120.71329        5.30140   -4619.43275     650.51713
      6200.0000    -4731.37080   -4614.85578     116.51502        5.29274   -4620.52493     648.10655
      6210.0000    -4738.73428   -4622.26458     116.46969        5.29501   -4620.23796     648.08469
      6220.0000    -4738.73412   -4618.58205     120.15208        5.26339   -4624.22372     638.92709
      6230.0000    -4734.68309   -4609.11749     125.56560        5.32538   -4616.41030     657.75628
      6240.0000    -4740.56887   -4623.74129     116.82758        5.31668   -4617.50714     654.55068
      6250.0000    -4739.15765   -4622.31048     116.84717        5.28084   -4622.02378     644.47427
      6260.0000    -4735.02979   -4616.01671     119.01308        5.28531   -4621.46062     646.14307
      6270.0000    -4738.17051   -4616.82535     121.34516        5.30504   -4618.97415     651.37237
      6280.0000    -4743.38582   -4621.37502     122.01080        5.29593   -4620.12269     649.62724
      6290.0000    -4736.15040   -4621.44497     114.70542        5.30363   -4619.15153     651.26582
      6300.0000    -4742.33698   -4621.18723     121.14975        5.27608   -4622.62389     643.29893
      6310.0000    -4733.19394   -4616.91974     116.27420        5.29586   -4620.13098     648.98251
      6320.0000    -4737.65707   -4622.72628     114.93079        5.29650   -4620.05068     649.50718
      6330.0000    -4741.20174   -4622.23224     118.96951        5.29371   -4620.40207     648.52865
      6340.0000    -4740.12984   -4619.39450     120.73534        5.29451   -4620.30159     649.20227
      6350.0000    -4738.57459   -4622.00131     116.57328        5.29783   -4619.88249     649.93470
      6360.0000    -4745.77201   -4625.87405     119.89796        5.30529   -4618.94229     652.34490
      6370.0000    -4733.72548   -4617.68964     116.03584        5.27828   -4622.34675     643.45140
      6380.0000    -4733.51275   -4615.95949     117.55326        5.31312   -4617.95562     654.02795
      6390.0000    -4738.25270   -4621.13885     117.11386        5.29353   -4620.42455     648.87744
      6400.0000    -4740.43149   -4621.24418     119.18731        5.28425   -4621.59444     645.56890
      6410.0000    -4742.46656   -4625.54009     116.92647        5.28698   -4621.25082     646.15962
      6420.0000    -4739.03053   -4618.61627     120.41426        5.27941   -4622.20498     644.31300
      6430.0000    -4735.17991   -4619.09930     116.08061        5.32289   -4616.72393     657.34096
      6440.0000    -4739.64162   -4624.55207     115.08956        5.29943   -4619.68169     650.20003
